1,AA,MCOMIA,,USA-USA,2023-08,ADD,8.5,8.9,0.5,1502,1586,84.0,0.1,2023-03-05,2023-03-12,2.0
1,AA,MIASAT,,USA-USA,2023-08,ADD,1,1.5,0.5,165,238,73.0,0.4,2023-03-05,2023-03-12,2.0
1,AA,ABQPHX,,USA-USA,2023-08,RDC,3.5,3,-0.5,350,308,-42.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,ALBCLT,,USA-USA,2023-08,RDC,3,3,0.0,440,399,-41.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,ATLCLT,,USA-USA,2023-08,RDC,7.4,6.8,-0.5,756,714,-42.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,BGRORD,,USA-USA,2023-08,RDC,1.6,1.1,-0.5,125,83,-42.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,BHMCLT,,USA-USA,2023-08,RDC,5.5,5,-0.5,428,418,-10.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,BMIORD,,USA-USA,2023-08,RDC,2.5,2,-0.5,127,100,-27.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,BUFORD,,USA-USA,2023-08,RDC,3.4,2.9,-0.5,332,290,-42.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLECLT,,USA-USA,2023-08,RDC,5.4,4.8,-0.5,746,704,-42.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTFLL,,USA-USA,2023-08,RDC,6.5,6,-0.5,1183,1116,-67.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTFLO,,USA-USA,2023-08,RDC,2,2,0.0,122,100,-22.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,CLTIAH,,USA-USA,2023-08,RDC,4.5,4,-0.5,758,670,-88.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTJAN,,USA-USA,2023-08,RDC,3.5,3,-0.5,234,193,-41.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,CLTMSN,,USA-USA,2023-08,RDC,2.5,2,-0.5,249,236,-13.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTPBI,,USA-USA,2023-08,RDC,5,4.7,-0.3,831,773,-58.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTPHX,,USA-USA,2023-08,RDC,7.5,7,-0.5,1436,1334,-102.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTROC,,USA-USA,2023-08,RDC,3.5,3,-0.5,433,363,-70.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,CLTRSW,,USA-USA,2023-08,RDC,5.5,5,-0.5,972,870,-102.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTSTL,,USA-USA,2023-08,RDC,5.5,5,-0.5,855,785,-70.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTSYR,,USA-USA,2023-08,RDC,3.5,3,-0.5,451,381,-70.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,CLTVPS,,USA-USA,2023-08,RDC,3.5,3,-0.5,464,394,-70.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,CMIORD,,USA-USA,2023-08,RDC,2.5,2,-0.5,155,127,-28.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,COUORD,,USA-USA,2023-08,RDC,3.1,2,-1.1,189,123,-66.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,DENPHX,,USA-USA,2023-08,RDC,3.5,3,-0.5,533,430,-103.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,ELPORD,,USA-USA,2023-08,RDC,1.5,1,-0.5,118,76,-42.0,-0.4,2023-03-05,2023-03-12,3.0
1,AA,ELPPHX,,USA-USA,2023-08,RDC,3.5,3,-0.5,301,259,-42.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,LASPHX,,USA-USA,2023-08,RDC,4.5,3.9,-0.5,826,714,-112.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,LAXPHX,,USA-USA,2023-08,RDC,5.5,5,-0.5,1017,906,-111.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,LIRMIA,,CAM-USA,2023-08,RDC,2,1.5,-0.5,320,232,-88.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,MCOORD,,USA-USA,2023-08,RDC,3.5,3.4,-0.1,572,557,-15.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,MDTORD,,USA-USA,2023-08,RDC,2.1,1.5,-0.5,138,99,-39.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,MEMORD,,USA-USA,2023-08,RDC,3.1,2.5,-0.5,232,188,-44.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,MRYPHX,,USA-USA,2023-08,RDC,3.5,3,-0.5,284,242,-42.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,MSPPHX,,USA-USA,2023-08,RDC,1.5,1,-0.5,260,172,-88.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,ONTPHX,,USA-USA,2023-08,RDC,3.5,3,-0.5,365,295,-70.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,ORDPIA,,USA-USA,2023-08,RDC,2.5,2,-0.5,127,100,-27.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,ORDROC,,USA-USA,2023-08,RDC,3.1,2.5,-0.5,199,160,-39.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,ORDRST,,USA-USA,2023-08,RDC,3.5,3,-0.5,177,150,-27.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,ORDSLC,,USA-USA,2023-08,RDC,2.5,2,-0.5,263,205,-58.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,ORDTPA,,USA-USA,2023-08,RDC,2.5,2,-0.5,413,325,-88.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,ORDTUS,,USA-USA,2023-08,RDC,1.5,1,-0.5,213,142,-71.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,PHXPSP,,USA-USA,2023-08,RDC,3.5,3,-0.5,278,240,-38.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,PHXRNO,,USA-USA,2023-08,RDC,3.5,3,-0.5,468,386,-82.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,PHXSBA,,USA-USA,2023-08,RDC,3.5,2.7,-0.8,314,252,-62.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,PHXSBP,,USA-USA,2023-08,RDC,3.5,3,-0.5,255,216,-39.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,PHXSNA,,USA-USA,2023-08,RDC,4.5,4,-0.5,748,660,-88.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,PHXSTS,,USA-USA,2023-08,RDC,1.5,1,-0.5,118,76,-42.0,-0.4,2023-03-05,2023-03-12,3.0
1,AA,PHXTPA,,USA-USA,2023-08,RDC,1.6,1.1,-0.5,297,214,-83.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,ABEORD,,USA-USA,2023-08,CXL,0.5,0.0,-0.5,38,0,-38.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,CVGPHX,,USA-USA,2023-08,CXL,0.5,0.0,-0.5,88,0,-88.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,IDAPHX,,USA-USA,2023-08,CXL,0.5,0.0,-0.5,38,0,-38.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,ORDRNO,,USA-USA,2023-08,CXL,1.1,0.0,-1.1,175,0,-175.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,PHXPIT,,USA-USA,2023-08,CXL,0.5,0.0,-0.5,82,0,-82.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,PHXROW,,USA-USA,2023-08,CXL,0.5,0.0,-0.5,38,0,-38.0,-1.0,2023-03-05,2023-03-12,4.0
2,AA,TOTAL,,,2023-08,RDC,-,-,-,-,-,-2714.0,-0.1,2023-03-05,2023-03-12,
1,AA,BNACLT,,USA-USA,2023-09,ADD,8,10,2,1088,1240,152.0,0.1,2023-03-05,2023-03-12,2.0
1,AA,CLTCMH,,USA-USA,2023-09,ADD,6,5,-1,530,610,80.0,0.2,2023-03-05,2023-03-12,2.0
1,AA,CLTLEX,,USA-USA,2023-09,ADD,5,5,0.0,302,380,78.0,0.3,2023-03-05,2023-03-12,2.0
1,AA,CLTLIR,,CAM-USA,2023-09,ADD,0.0,0.2,0.1,5,27,22.0,4.4,2023-03-05,2023-03-12,2.0
1,AA,CLTSBY,,USA-USA,2023-09,ADD,2,3,1,100,150,50.0,0.5,2023-03-05,2023-03-12,2.0
1,AA,DFWLIR,,CAM-USA,2023-09,ADD,0.2,1,0.8,27,160,133.0,4.9,2023-03-05,2023-03-12,2.0
1,AA,ABQPHX,,USA-USA,2023-09,RDC,4,3,-1,301,225,-76.0,-0.3,2023-03-05,2023-03-12,3.0
